RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
3016540,-0.09000,61.8125,127,59,0.62808
3016550,-0.39500,61.3125,127,59,0.61832
3016560,-0.41500,60.8125,127,59,0.60757
3016570,-0.29000,60.2500,127,59,0.59609
3016580,-0.20500,59.2500,127,59,0.57338
3016590,-0.19500,58.7500,127,59,0.56337
3016600,-0.18500,58.2500,127,59,0.55263
3016610,-0.18000,57.8125,127,59,0.54188
3016620,-0.18000,56.8750,127,59,0.52112
3016630,-0.18500,56.4375,127,59,0.51111
3016640,-0.18500,56.0625,127,59,0.50134
3016650,-0.17000,55.7500,127,59,0.49206
3016660,-0.15500,56.6250,127,59,0.47399
3016670,-0.14000,58.7500,127,59,0.46569
3016680,-0.13000,63.0000,127,59,0.45739
3016690,-0.13000,69.4375,127,59,0.45031
3016700,-0.12500,86.1875,127,59,0.43687
3016710,-0.10500,94.6875,127,59,0.42955
3016720,-0.08500,102.3750,127,59,0.42198
3016730,-0.06500,108.8750,127,59,0.41416
3016740,-0.04000,117.6875,127,59,0.39927
3016750,-0.01500,120.0000,127,59,0.39219
3016760,-0.00500,121.0625,127,59,0.38510
3016770,0.01000,121.1875,127,59,0.37802
3016780,0.02500,119.1875,127,59,0.36532
3016790,0.04000,117.4375,127,59,0.36044
3016800,0.05500,115.4375,127,59,0.35482
3016810,0.06500,113.2500,127,59,0.34872
3016820,0.07000,108.6875,127,59,0.33553
3016830,0.06000,106.3750,127,59,0.32894
3016840,0.04000,104.1250,127,59,0.32210
3016850,0.00500,101.9375,127,59,0.31526
3016860,-0.02500,97.7500,127,59,0.30208
3016870,-0.06000,95.7500,127,59,0.29573
3016880,-0.09000,93.6875,127,59,0.28913
3016890,-0.11000,91.5000,127,59,0.28425
3016900,-0.11000,86.5625,127,59,0.27473
3016910,-0.10500,83.8125,127,59,0.26935
3016920,-0.09500,81.0625,127,59,0.26374
3016930,-0.08500,78.6250,127,59,0.26325
3016940,-0.05500,74.9375,127,59,0.27937
3016950,-0.01000,73.7500,127,59,0.29499
3016960,0.02500,72.8750,127,59,0.31551
3016970,0.05000,72.2500,127,59,0.34066
3016980,0.09000,71.6250,127,59,0.39048
3016990,0.10000,71.3750,127,59,0.41978
3017000,0.08000,71.2500,127,59,0.45104
3017010,0.03000,71.0625,127,59,0.48254
3017020,-0.02500,70.5000,127,59,0.54237
3017030,-0.08000,70.1250,127,59,0.56947
3017040,-0.12000,69.6875,127,59,0.59389
3017050,-0.14000,69.2500,127,59,0.61587
3017060,-0.14500,68.2500,127,59,0.65128
3017070,-0.14500,67.7500,127,59,0.66447
3017080,-0.13500,67.3125,127,59,0.67350
3017090,-0.12500,66.8750,127,59,0.67937
3017100,-0.11500,66.0625,127,59,0.68816
3017110,-0.11500,65.6875,127,59,0.69011
3017120,-0.12500,65.2500,127,59,0.69011
3017130,0.03500,64.8125,127,59,0.68864
3017140,0.50500,63.9375,127,59,0.67985
3017150,0.95000,63.4375,127,59,0.67302
3017160,0.74500,63.0000,127,59,0.66471
3017170,0.10000,62.5000,127,59,0.65519
3017180,-0.30000,61.4375,127,59,0.63516
3017190,-0.37500,60.9375,127,59,0.62393
3017200,-0.26000,60.4375,127,59,0.61197
3017210,-0.16000,59.8750,127,59,0.59976
3017220,-0.13500,58.9375,127,59,0.57509
3017230,-0.13500,58.5000,127,59,0.56313
3017240,-0.11500,58.0000,127,59,0.55140
3017250,-0.10000,57.5625,127,59,0.54017
3017260,-0.09500,56.7500,127,59,0.51893
3017270,-0.09500,56.3750,127,59,0.50891
3017280,-0.08500,56.1875,127,59,0.50012
3017290,-0.07333,56.3021,127,59,0.49178
3017300,-0.06500,57.2500,127,59,0.48327
3017310,-0.06500,59.5625,127,59,0.47399
3017320,-0.05500,64.0000,127,59,0.46471
3017330,-0.04500,70.6875,127,59,0.45568
3017340,-0.04000,87.6875,127,59,0.43810
3017350,-0.02500,96.0625,127,59,0.42955
3017360,-0.02000,103.6875,127,59,0.42100
3017370,-0.00500,110.1250,127,59,0.41270
3017380,0.01000,118.8750,127,59,0.39829
3017390,0.02500,121.2500,127,59,0.39267
3017400,0.03000,122.4375,127,59,0.38608
3017410,0.03000,122.6875,127,59,0.37900
3017420,0.03000,121.2500,127,59,0.36410
3017430,0.04500,119.8125,127,59,0.35678
3017440,0.05500,118.0000,127,59,0.34945
3017450,0.06500,116.0000,127,59,0.34237
3017460,0.06000,111.7500,127,59,0.32869
3017470,0.04500,109.5625,127,59,0.32161
3017480,0.01000,107.4375,127,59,0.31502
3017490,-0.01500,105.3750,127,59,0.31013
3017500,-0.06000,101.4375,127,59,0.30037
3017510,-0.09000,99.5000,127,59,0.29451
3017520,-0.11000,97.5625,127,59,0.28816
3017530,-0.12000,95.5625,127,59,0.28181
3017540,-0.12500,90.8125,127,59,0.27033
3017550,-0.12500,88.1250,127,59,0.26667
3017560,-0.12500,85.2500,127,59,0.26545
3017570,-0.11000,82.5000,127,59,0.26789
3017580,-0.07500,78.0000,127,59,0.28449
3017590,-0.04500,76.5000,127,59,0.29792
3017600,-0.02500,75.3750,127,59,0.31673
3017610,0.01000,74.5625,127,59,0.34042
3017620,0.03000,73.6250,127,59,0.39878
3017630,0.01000,73.3125,127,59,0.43126
3017640,-0.03000,73.0625,127,59,0.46447
3017650,-0.08500,72.8125,127,59,0.49744
3017660,-0.14500,72.2500,127,59,0.57411
3017670,-0.19500,71.9375,127,59,0.60122
3017680,-0.22000,71.5625,127,59,0.63443
3017690,-0.23000,71.1250,127,59,0.65079
3017700,-0.23000,70.1875,127,59,0.68107
3017710,-0.23000,69.6875,127,59,0.69304
3017720,-0.23500,69.1875,127,59,0.70281
3017730,-0.23000,68.6875,127,59,0.71038
3017740,-0.22500,67.7500,127,59,0.71868
3017750,-0.24500,67.3125,127,59,0.71990
3017760,-0.16500,66.8750,127,59,0.71917
3017770,0.19000,66.3750,127,59,0.71697
3017780,0.71500,65.3125,127,59,0.70745
3017790,0.74000,64.7500,127,59,0.70061
3017800,0.15000,64.1875,127,59,0.69255
3017810,-0.35000,63.6250,127,59,0.68303
3017820,-0.52000,62.4375,127,59,0.66105
3017830,-0.45000,61.8750,127,59,0.64908
3017840,-0.33500,61.3125,127,59,0.63663
3017850,-0.28500,60.7500,127,59,0.62418
3017860,-0.27500,59.6250,127,59,0.59927
3017870,-0.26000,59.1250,127,59,0.58803
3017880,-0.24000,58.6250,127,59,0.57802
3017890,-0.22000,58.0625,127,59,0.56752
3017900,-0.20500,57.1250,127,59,0.54701
3017910,-0.18000,56.7500,127,59,0.53651
3017920,-0.15500,56.5000,127,59,0.52625
3017930,-0.14000,56.6250,127,59,0.51600
3017940,-0.13500,59.9375,127,59,0.49621
3017950,-0.11500,64.4375,127,59,0.48694
3017960,-0.09500,71.0000,127,59,0.47790
3017970,-0.07500,79.0000,127,59,0.46911
3017980,-0.05500,95.8125,127,59,0.45519
3017990,-0.03500,103.3125,127,59,0.44762
3018000,-0.01000,109.6875,127,59,0.43956
3018010,0.01500,114.7500,127,59,0.43150
3018020,0.03000,120.7500,127,59,0.41587
3018030,0.04000,121.8750,127,59,0.40806
3018040,0.05000,122.0625,127,59,0.40024
3018050,0.06500,121.4375,127,59,0.39243
3018060,0.08000,118.7500,127,59,0.37705
3018070,0.09500,116.9375,127,59,0.37094
3018080,0.10500,114.9375,127,59,0.36581
3018090,0.11000,110.6250,127,59,0.35971
3018100,0.10000,108.4375,127,59,0.34603
3018110,0.08000,106.3125,127,59,0.33895
3018120,0.05000,104.2500,127,59,0.33260
3018130,0.02000,102.2500,127,59,0.32601
3018140,-0.01500,98.4375,127,59,0.31111
3018150,-0.03000,96.5000,127,59,0.30330
3018160,-0.03500,94.4375,127,59,0.29597
3018170,-0.04000,92.2500,127,59,0.28938
3018180,-0.04000,87.1250,127,59,0.28449
3018190,-0.03500,84.3125,127,59,0.28571
3018200,-0.02000,81.6250,127,59,0.29060
3018210,0.02000,79.3125,127,59,0.30012
3018220,0.05000,76.0000,127,59,0.33578
3018230,0.07000,74.9375,127,59,0.36117
3018240,0.09500,74.1250,127,59,0.39048
3018250,0.11500,73.5000,127,59,0.42247
3018260,0.10000,72.6875,127,59,0.48962
3018270,0.05500,72.3125,127,59,0.51893
3018280,-0.00500,72.0625,127,59,0.54554
3018290,-0.07500,71.7500,127,59,0.57411
3018300,-0.12500,71.0625,127,59,0.62833
3018310,-0.15500,70.6875,127,59,0.65226
3018320,-0.17000,70.3125,127,59,0.67326
3018330,-0.18000,69.8750,127,59,0.69109
3018340,-0.18000,69.0000,127,59,0.71844
3018350,-0.18000,68.6250,127,59,0.72796
3018360,-0.17000,68.2500,127,59,0.73480
3018370,-0.15500,67.8750,127,59,0.73944
3018380,-0.16500,67.1875,127,59,0.74042
3018390,-0.11000,66.8125,127,59,0.73919
3018400,0.22500,66.4375,127,59,0.73651
3018410,0.76500,66.0000,127,59,0.73211
3018420,0.83000,65.0625,127,59,0.71770
3018430,0.28000,64.5625,127,59,0.70842
3018440,-0.25500,64.0000,127,59,0.69768
3018450,-0.47000,63.4375,127,59,0.68571
3018460,-0.42000,62.3125,127,59,0.65983
3018470,-0.31000,61.6875,127,59,0.64737
3018480,-0.27000,61.1250,127,59,0.63541
3018490,-0.26000,60.5000,127,59,0.62271
3018500,-0.24500,59.3750,127,59,0.59683
3018510,-0.23000,58.8125,127,59,0.58437
3018520,-0.22000,58.1875,127,59,0.57216
3018530,-0.21500,57.6250,127,59,0.56020
3018540,-0.20000,56.5625,127,59,0.53748
3018550,-0.17000,56.1875,127,59,0.52674
3018560,-0.15000,56.3125,127,59,0.51624
3018570,-0.13500,57.3125,127,59,0.50623
3018580,-0.12500,64.5625,127,59,0.48987
3018590,-0.11500,71.3125,127,59,0.48132
3018600,-0.10000,79.3750,127,59,0.47253
3018610,-0.08500,87.8125,127,59,0.46325
3018620,-0.06500,103.3750,127,59,0.44542
3018630,-0.05000,109.6250,127,59,0.43687
3018640,-0.03500,114.5000,127,59,0.42833
3018650,-0.01500,118.0625,127,59,0.41978
3018660,-0.01000,121.4375,127,59,0.40317
3018670,0.00000,121.6250,127,59,0.39634
3018680,0.01000,121.1250,127,59,0.39048
3018690,0.03000,120.0000,127,59,0.38339
3018700,0.04000,116.7500,127,59,0.36752
3018710,0.06000,114.7500,127,59,0.35946
3018720,0.06500,112.6250,127,59,0.35116
3018730,0.05500,110.5000,127,59,0.34286
3018740,0.02500,106.3125,127,59,0.32698
3018750,0.00000,104.3125,127,59,0.31941
3018760,-0.03500,102.3125,127,59,0.31160
3018770,-0.05500,100.4375,127,59,0.30354
3018780,-0.07000,96.6875,127,59,0.29182
3018790,-0.08000,94.6875,127,59,0.28547
3018800,-0.08500,92.5625,127,59,0.27961
3018810,-0.07500,90.1250,127,59,0.27497
3018820,-0.07000,84.4375,127,59,0.27473
3018830,-0.05500,81.4375,127,59,0.28083
3018840,-0.02000,78.6875,127,59,0.29182
3018850,0.02000,76.3750,127,59,0.30842
3018860,0.04000,73.3750,127,59,0.35629
3018870,0.07000,72.5625,127,59,0.38193
3018880,0.08000,72.0625,127,59,0.40806
3018890,0.06500,71.7500,127,59,0.43883
3018900,0.02500,71.3750,127,59,0.50476
3018910,-0.02500,71.2500,127,59,0.53748
3018920,-0.09500,71.0625,127,59,0.56899
3018930,-0.15000,70.8125,127,59,0.59805
3018940,-0.18000,70.2500,127,59,0.64835
3018950,-0.19500,69.8750,127,59,0.66911
3018960,-0.20000,69.4375,127,59,0.68669
3018970,-0.20000,68.9375,127,59,0.70134
3018980,-0.20000,67.9375,127,59,0.71770
3018990,-0.19000,67.4375,127,59,0.72357
3019000,-0.18000,67.0000,126,59,0.72796
3019010,-0.20000,66.5000,126,59,0.73040
3019020,-0.15500,65.5625,126,59,0.72967
3019030,0.17000,65.0625,126,59,0.72674
3019040,0.73500,64.5625,126,59,0.72210
3019050,0.89000,64.0625,126,59,0.71575
3019060,0.31500,62.9375,126,59,0.69768
3019070,-0.28000,62.4375,126,59,0.68742
3019080,-0.50000,61.8750,126,59,0.67643
3019090,-0.44500,61.3125,126,59,0.66374
3019100,-0.32000,60.2500,126,59,0.63541
3019110,-0.27000,59.7500,126,59,0.62100
3019120,-0.25500,59.2500,126,59,0.60635
3019130,-0.24000,58.7500,126,59,0.59194
3019140,-0.22000,57.6875,126,59,0.56508
3019150,-0.21000,57.1875,126,59,0.55238
3019160,-0.20000,56.7500,126,59,0.53993
3019170,-0.18500,56.3125,126,59,0.52796
3019180,-0.18000,55.7500,126,59,0.50867
3019190,-0.17000,56.0625,126,59,0.49890
3019200,-0.16000,57.4375,126,59,0.48889
3019210,-0.14500,60.7500,126,59,0.47888
3019220,-0.13000,74.2500,126,59,0.45958
3019230,-0.11500,83.2500,126,59,0.45006
3019240,-0.08500,92.3750,126,59,0.44103
3019250,-0.05500,100.8750,126,59,0.43223
3019260,-0.03500,114.5000,126,59,0.41538
3019270,-0.01500,119.1250,126,59,0.40830
3019280,0.00500,122.3125,126,59,0.40220
3019290,0.02000,124.1250,126,59,0.39512
3019300,0.04000,124.6250,126,59,0.37998
3019310,0.05000,123.8125,126,59,0.37216
3019320,0.07000,122.4375,126,59,0.36410
3019330,0.09000,120.8125,126,59,0.35580
3019340,0.11000,116.9375,126,59,0.33919
3019350,0.13000,114.9375,126,59,0.33114
3019360,0.12500,112.8750,126,59,0.32308
3019370,0.11000,110.7500,126,59,0.31526
3019380,0.08500,106.7500,126,59,0.30403
3019390,0.06000,104.8125,126,59,0.29768
3019400,0.04500,102.8750,126,59,0.29035
3019410,0.03000,100.9375,126,59,0.28278
3019420,0.03000,97.0625,126,59,0.26862
3019430,0.03500,94.8750,126,59,0.26276
3019440,0.03000,92.5000,126,59,0.25885
3019450,0.01000,89.8125,126,59,0.25812
3019460,-0.03000,84.0000,126,59,0.27057
3019470,-0.05500,81.3750,126,59,0.28254
3019480,-0.05000,79.1250,126,59,0.29841
3019490,-0.02500,77.3125,126,59,0.32039
3019500,0.02000,74.9375,126,59,0.37875
3019510,0.02500,74.1875,126,59,0.41319
3019520,-0.03500,73.6875,126,59,0.44933
3019530,-0.10000,73.3750,126,59,0.48620
3019540,-0.17500,72.8125,126,59,0.55775
3019550,-0.27500,72.5000,126,59,0.59096
3019560,-0.35500,72.2500,126,59,0.62149
3019570,-0.39000,71.9375,126,59,0.64908
3019580,-0.39500,71.0625,126,59,0.68767
3019590,-0.38000,70.6250,126,59,0.70452
3019600,-0.35000,70.1250,126,59,0.71966
3019610,-0.31000,69.6875,126,59,0.73236
3019620,-0.26500,68.8125,126,59,0.75018
3019630,-0.22000,68.3750,126,59,0.75556
3019640,-0.21500,67.9375,126,59,0.75873
3019650,-0.17000,67.5000,126,59,0.75946
3019660,0.15500,66.8750,126,59,0.75580
3019670,0.77000,66.6250,126,59,0.75140
3019680,0.99000,66.2500,126,59,0.74530
3019690,0.46000,65.8750,126,59,0.73797
3019700,-0.18000,64.8750,126,59,0.71893
3019710,-0.41500,64.2500,126,59,0.70720
3019720,-0.31500,63.6250,126,59,0.69451
3019730,-0.16500,62.9375,126,59,0.68107
3019740,-0.11000,61.5000,126,59,0.65299
3019750,-0.10000,60.7500,126,59,0.63883
3019760,-0.08500,60.0625,126,59,0.62491
3019770,-0.06500,59.3125,126,59,0.61270
3019780,-0.05500,58.0000,126,59,0.58950
3019790,-0.05500,57.3750,126,59,0.57753
3019800,-0.06000,56.8125,126,59,0.56557
3019810,-0.05000,56.3125,126,59,0.55385
3019820,-0.03500,56.4375,126,59,0.53138
3019830,-0.02500,58.0625,126,59,0.52039
3019840,-0.02000,61.7500,126,59,0.50965
3019850,-0.01000,67.8750,126,59,0.49915
3019860,0.00000,85.5000,126,59,0.47863
3019870,0.01000,94.9375,126,59,0.47009
3019880,0.02000,103.7500,126,59,0.46252
3019890,0.03500,111.3750,126,59,0.45421
3019900,0.04000,122.0000,126,59,0.43639
3019910,0.05000,124.9375,126,59,0.42735
3019920,0.05000,126.5000,126,59,0.41856
3019930,0.05500,127.0000,126,59,0.40977
3019940,0.06000,125.6875,126,59,0.39292
3019950,0.07500,124.3125,126,59,0.38462
3019960,0.09000,122.6875,126,59,0.37656
3019970,0.11000,120.8125,126,59,0.36996
3019980,0.12500,116.8750,126,59,0.35726
3019990,0.13000,114.8750,126,59,0.34969
3020000,0.11500,112.8125,125,58,0.34164
3020010,0.09000,110.7500,125,58,0.33382
3020020,0.06000,106.6875,125,58,0.31819
3020030,0.03500,104.6875,125,58,0.31013
3020040,0.01500,102.6875,125,58,0.30208
3020050,0.00000,100.5625,125,58,0.29402
3020060,-0.02000,95.9375,125,58,0.28107
3020070,-0.03500,93.2500,125,58,0.27814
3020080,-0.04500,90.2500,125,58,0.27839
3020090,-0.04500,87.1250,125,58,0.28181
3020100,-0.03500,81.4375,125,58,0.30379
3020110,0.00000,79.1250,125,58,0.32308
3020120,0.02500,77.3750,125,58,0.34823
3020130,0.05000,76.0000,125,58,0.37802
3020140,0.06000,74.4375,125,58,0.44664
3020150,0.06500,74.0625,125,58,0.48352
3020160,0.04000,73.7500,125,58,0.52039
3020170,-0.01000,73.5625,125,58,0.54969
3020180,-0.09000,73.3750,125,58,0.60195
3020190,-0.16000,73.1875,125,58,0.63028
3020200,-0.20000,72.8750,125,58,0.65714
3020210,-0.22000,72.5625,125,58,0.68132
3020220,-0.23000,71.6250,125,58,0.72039
3020230,-0.24000,71.1250,125,58,0.73504
3020240,-0.24500,70.5625,125,58,0.74676
3020250,-0.24000,70.0000,125,58,0.75580
3020260,-0.23000,68.9375,125,58,0.76679
3020270,-0.23000,68.4375,125,58,0.76801
3020280,-0.18000,67.9375,125,58,0.76703
3020290,0.14500,67.4375,125,58,0.76532
3020300,0.79500,66.3750,125,58,0.75775
3020310,1.09000,65.8750,125,58,0.75140
3020320,0.55500,65.3750,125,58,0.74335
3020330,-0.12500,64.8750,125,58,0.73358
3020340,-0.35500,63.7500,125,58,0.70965
3020350,-0.27000,63.1250,125,58,0.69621
3020360,-0.13000,62.5000,125,58,0.68230
3020370,-0.08500,61.8125,125,58,0.66911
3020380,-0.10000,60.5625,125,58,0.64298
3020390,-0.11000,60.0000,125,58,0.62955
3020400,-0.12500,59.3750,125,58,0.61636
3020410,-0.13500,58.8125,125,58,0.60342
3020420,-0.13500,57.6875,125,58,0.57802
3020430,-0.14000,57.1875,125,58,0.56581
3020440,-0.13500,56.7500,125,58,0.55409
3020450,-0.13000,56.5000,125,58,0.54261
3020460,-0.12000,58.3750,125,58,0.51990
3020470,-0.10500,61.8750,125,58,0.51038
3020480,-0.09500,67.8125,125,58,0.50134
3020490,-0.07500,75.7500,125,58,0.49158
3020500,-0.06000,93.9375,125,58,0.47204
3020510,-0.04500,102.4375,125,58,0.46227
3020520,-0.03000,109.8125,125,58,0.45226
3020530,-0.03000,115.8125,125,58,0.44249
3020540,-0.05000,123.3750,125,58,0.42344
3020550,-0.07500,125.0625,125,58,0.41441
3020560,-0.11500,125.6250,125,58,0.40562
3020570,-0.18000,125.2500,125,58,0.39853
3020580,-0.32500,122.5625,125,58,0.38510
3020590,-0.52000,120.6250,125,58,0.37705
3020600,-0.66000,118.4375,125,58,0.36850
3020610,-0.64000,116.1250,125,58,0.35971
3020620,-0.64000,116.1250,125,58,0.35971
3020630,-0.64000,116.1250,125,58,0.35971
3020640,-0.25500,104.2500,125,58,0.31477
3020650,-0.20000,104.2500,125,58,0.31477
3020660,-0.18000,99.9375,125,58,0.29768
3020670,-0.16500,97.8750,125,58,0.29084
3020680,-0.11500,95.8125,125,58,0.28547
3020690,-0.03000,93.5625,125,58,0.27888
3020700,0.08000,88.5000,125,58,0.26789
3020710,0.21500,85.6875,125,58,0.26618
3020720,0.33000,82.8125,125,58,0.26862
3020730,0.40000,80.2500,125,58,0.27619
3020740,0.43000,76.3125,125,58,0.30794
3020750,0.45500,74.9375,125,58,0.33187
3020760,0.47500,74.0000,125,58,0.36020
3020770,0.45500,73.3125,125,58,0.38755
3020780,0.37000,72.5625,125,58,0.44664
3020790,0.24000,72.3125,125,58,0.48034
3020800,0.09000,72.1250,125,58,0.51429
3020810,-0.03500,71.9375,125,58,0.54725
3020820,-0.12500,71.4375,125,58,0.60781
3020830,-0.18000,71.1250,125,58,0.63370
3020840,-0.24500,70.7500,125,58,0.65641
3020850,-0.36000,70.3750,125,58,0.67570
3020860,-0.51500,69.6250,125,58,0.70452
3020870,-0.61500,69.3125,125,58,0.71282
3020880,-0.60500,68.9375,125,58,0.71770
3020890,-0.53500,68.5000,125,58,0.72186
3020900,-0.41500,67.7500,125,58,0.72552
3020910,-0.06500,67.2500,125,58,0.72454
3020920,0.56000,66.8125,125,58,0.72186
3020930,0.85500,66.3125,125,58,0.71746
3020940,0.38500,65.1875,125,58,0.70379
3020950,-0.21000,64.6250,125,58,0.69451
3020960,-0.43000,64.0000,125,58,0.68376
3020970,-0.36500,62.6250,125,58,0.67277
3020980,-0.22000,61.9375,125,58,0.64908
3020990,-0.14000,61.2500,125,58,0.63565
3021000,-0.12500,60.5625,124,58,0.62173
3021010,-0.10500,59.9375,124,58,0.60781
3021020,-0.08500,58.5625,124,58,0.58071
3021030,-0.07000,57.9375,124,58,0.56777
3021040,-0.06500,57.3125,124,58,0.55507
3021050,-0.05500,56.7500,124,58,0.54261
3021060,-0.03500,55.8125,124,58,0.51868
3021070,-0.01500,55.6875,124,58,0.50867
3021080,0.00000,56.0625,124,58,0.49963
3021090,0.01500,57.6875,124,58,0.49011
3021100,0.02000,67.0625,124,58,0.47057
3021110,0.03000,74.8125,124,58,0.46105
3021120,0.04500,83.4375,124,58,0.45153
3021130,0.06500,92.0000,124,58,0.44249
3021140,0.08500,106.8125,124,58,0.42515
3021150,0.11000,112.3125,124,58,0.41636
3021160,0.13000,116.3125,124,58,0.40781
3021170,0.15500,118.9375,124,58,0.40098
3021180,0.17500,120.5000,124,58,0.38730
3021190,0.19500,119.8750,124,58,0.37924
3021200,0.22000,118.6250,124,58,0.37094
3021210,0.23500,116.8125,124,58,0.36239
3021220,0.24500,112.4375,124,58,0.34554
3021230,0.24500,110.0000,124,58,0.33724
3021240,0.23000,107.5000,124,58,0.32894
3021250,0.20500,105.0000,124,58,0.32063
3021260,0.16500,100.0625,124,58,0.30379
3021270,0.13000,97.6875,124,58,0.29719
3021280,0.09500,95.3750,124,58,0.29158
3021290,0.07000,93.1250,124,58,0.28449
3021300,0.06000,88.4375,124,58,0.26886
3021310,0.05500,85.9375,124,58,0.26154
3021320,0.05000,83.1875,124,58,0.25543
3021330,0.05500,80.4375,124,58,0.25128
3021340,0.07000,75.3125,124,58,0.25299
3021350,0.11000,73.3750,124,58,0.26056
3021360,0.13500,71.9375,124,58,0.27350
3021370,0.15500,70.9375,124,58,0.28889
3021380,0.19000,69.9375,124,58,0.33114
3021390,0.21000,69.6875,124,58,0.35897
3021400,0.19000,69.5625,124,58,0.38926
3021410,0.14000,69.5000,124,58,0.42100
3021420,0.08000,69.4375,124,58,0.48449
3021430,0.02000,69.3750,124,58,0.51453
3021440,-0.02500,69.2500,124,58,0.54237
3021450,-0.05500,69.0625,124,58,0.56752
3021460,-0.07000,68.4375,124,58,0.60928
3021470,-0.07500,68.0625,124,58,0.62344
3021480,-0.08000,67.6875,124,58,0.63394
3021490,-0.07500,67.3125,124,58,0.64347
3021500,-0.07000,66.5625,124,58,0.65641
3021510,-0.07500,66.1875,124,58,0.65958
3021520,-0.09500,65.8125,124,58,0.66081
3021530,0.01000,65.3750,124,58,0.66007
3021540,0.42000,64.5000,124,58,0.65275
3021550,0.92000,64.0000,124,58,0.64664
3021560,0.80500,63.5000,124,58,0.63907
3021570,0.16500,62.9375,124,58,0.63101
3021580,-0.29000,61.8750,124,58,0.61172
3021590,-0.42500,61.3125,124,58,0.60000
3021600,-0.34000,60.7500,124,58,0.58755
3021610,-0.22500,59.6250,124,58,0.57460
3021620,-0.19000,59.0625,124,58,0.54847
3021630,-0.18000,58.5000,124,58,0.53602
3021640,-0.17000,57.9375,124,58,0.52405
3021650,-0.16000,57.4375,124,58,0.51258
3021660,-0.15500,56.4375,124,58,0.49206
3021670,-0.15000,55.9375,124,58,0.48376
3021680,-0.13500,55.5000,124,58,0.47448
3021690,-0.11000,55.1875,124,58,0.46520
3021700,-0.09000,55.5625,124,58,0.44737
3021710,-0.08500,57.1875,124,58,0.43883
3021720,-0.08500,60.8125,124,58,0.43053
3021730,-0.07500,66.6875,124,58,0.42247
3021740,-0.05500,82.9375,124,58,0.40635
3021750,-0.01500,91.5000,124,58,0.39878
3021760,0.01000,99.5000,124,58,0.39121
3021770,0.02000,106.4375,124,58,0.38486
3021780,0.03500,116.5000,124,58,0.37289
3021790,0.05000,119.5000,124,58,0.36606
3021800,0.07000,121.1875,124,58,0.35897
3021810,0.08500,121.8125,124,58,0.35189
3021820,0.10000,120.4375,124,58,0.33797
3021830,0.12000,118.8750,124,58,0.33089
3021840,0.13000,116.8750,124,58,0.32405
3021850,0.13000,114.6875,124,58,0.31722
3021860,0.14000,109.8125,124,58,0.30549
3021870,0.13000,107.3125,124,58,0.30110
3021880,0.10000,104.8750,124,58,0.29548
3021890,0.06500,102.4375,124,58,0.28938
3021900,0.03000,97.8125,124,58,0.27595
3021910,0.00000,95.6250,124,58,0.26862
3021920,-0.01500,93.3750,124,58,0.26129
3021930,-0.02000,91.1250,124,58,0.25397
3021940,-0.01500,86.0625,124,58,0.24200
3021950,-0.01500,83.3125,124,58,0.23907
3021960,-0.01500,80.5000,124,58,0.23907
3021970,-0.00500,77.8125,124,58,0.24274
3021980,0.02500,73.7500,124,58,0.26252
3021990,0.05500,72.5000,124,58,0.27985
3022000,0.07500,71.7500,124,58,0.30232
3022010,0.10000,71.2500,124,58,0.32918
3022020,0.12000,70.8125,124,58,0.39219
3022030,0.10500,70.6875,124,58,0.42637
3022040,0.06500,70.6250,124,58,0.46081
3022050,0.00500,70.5000,124,58,0.49451
3022060,-0.05500,70.1875,124,58,0.55336
3022070,-0.10500,69.9375,124,58,0.57607
3022080,-0.13500,69.6250,124,58,0.59902
3022090,-0.15500,69.3125,124,58,0.62027
3022100,-0.16000,68.5625,124,58,0.65470
3022110,-0.16000,68.1875,124,58,0.66789
3022120,-0.16000,67.7500,124,58,0.67814
3022130,-0.15500,67.3125,124,58,0.68571
3022140,-0.15500,66.4375,124,58,0.69353
3022150,-0.17000,66.0000,124,58,0.69426
3022160,-0.12500,65.5625,124,58,0.69304
3022170,0.18500,65.1250,124,58,0.68987
3022180,0.73500,64.1250,124,58,0.67863
3022190,0.87000,63.6250,124,58,0.67082
3022200,0.34500,63.1250,124,58,0.66154
3022210,-0.23000,62.5625,124,58,0.65104
3022220,-0.47500,61.4375,124,58,0.61954
3022230,-0.43500,60.8750,124,58,0.60488
3022240,-0.31000,60.3125,124,58,0.59121
3022250,-0.24000,59.7500,124,58,0.57802
3022260,-0.22500,58.6875,124,58,0.55482
3022270,-0.21000,58.1250,124,58,0.54530
3022280,-0.20000,57.6250,124,58,0.53504
3022290,-0.19500,57.0625,124,58,0.52479
3022300,-0.19000,56.0625,124,58,0.50525
3022310,-0.17500,55.6250,124,58,0.49597
3022320,-0.16000,55.3125,124,58,0.48694
3022330,-0.14500,55.3750,124,58,0.47814
3022340,-0.13500,58.6250,124,58,0.46129
3022350,-0.12000,63.1875,124,58,0.45324
3022360,-0.10500,69.8750,124,58,0.44542
3022370,-0.08500,78.1875,124,58,0.43883
3022380,-0.06500,95.6250,124,58,0.42637
3022390,-0.04000,103.5000,124,58,0.41929
3022400,-0.01500,110.2500,124,58,0.41197
3022410,0.00000,115.6875,124,58,0.40488
3022420,0.02000,122.6250,124,58,0.39096
3022430,0.04000,124.1875,124,58,0.38437
