RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
9926190,-0.16000,59.8750,95,55,0.62808
9926200,-0.22000,59.5000,95,55,0.60684
9926210,-0.09500,59.3125,95,55,0.59487
9926220,-0.09500,59.3125,95,55,0.59487
9926230,1.30500,58.8750,95,55,0.56947
9926240,1.66500,58.5625,95,55,0.54408
9926250,0.99000,58.3750,95,55,0.53162
9926260,0.09000,58.1875,95,55,0.51941
9926270,-0.29500,57.9375,95,55,0.50769
9926280,-0.32500,57.5625,95,55,0.48547
9926290,-0.28500,57.3125,95,55,0.47619
9926300,-0.27000,57.0625,95,55,0.46764
9926310,-0.26000,56.8125,95,55,0.45885
9926320,-0.24500,56.4375,95,55,0.44151
9926330,-0.24500,56.4375,95,55,0.44151
9926340,-0.22500,56.0000,95,55,0.42613
9926350,-0.22000,55.8125,95,55,0.41929
9926360,-0.21000,55.4375,95,55,0.40733
9926370,-0.20500,55.2500,95,55,0.40195
9926380,-0.19000,55.0000,95,55,0.39731
9926390,-0.18500,54.8125,95,55,0.39365
9926400,-0.18000,54.4375,95,55,0.38706
9926410,-0.17000,54.3750,95,55,0.38339
9926420,-0.15500,54.4375,95,55,0.37973
9926430,-0.14500,54.8125,95,55,0.37631
9926440,-0.13000,57.2500,95,55,0.37021
9926450,-0.11500,59.6250,95,55,0.36752
9926460,-0.09500,62.7500,95,55,0.36508
9926470,-0.07500,66.4375,95,55,0.36288
9926480,-0.05000,74.6875,95,55,0.35897
9926490,-0.02500,78.8125,95,55,0.35751
9926500,0.00000,82.6875,95,55,0.35531
9926510,0.03000,86.1250,95,55,0.35287
9926520,0.06000,91.4375,95,55,0.34823
9926530,0.09000,93.3750,95,55,0.34579
9926540,0.12000,94.8750,95,55,0.34359
9926550,0.14500,95.9375,95,55,0.34164
9926560,0.17500,97.2500,95,55,0.33748
9926570,0.20500,97.5000,95,55,0.33553
9926580,0.21500,97.5000,95,55,0.33358
9926590,0.18500,97.3125,95,55,0.33236
9926600,0.13000,96.3750,95,55,0.33040
9926610,0.06500,95.6875,95,55,0.32894
9926620,0.00000,94.8750,95,55,0.32723
9926630,-0.05500,94.0000,95,55,0.32552
9926640,-0.08500,92.0000,95,55,0.32234
9926650,-0.10500,90.8750,95,55,0.32088
9926660,-0.12000,89.7500,95,55,0.31941
9926670,-0.13000,88.6250,95,55,0.31819
9926680,-0.13000,86.1875,95,55,0.31722
9926690,-0.13000,84.8750,95,55,0.31868
9926700,-0.13000,83.5625,95,55,0.32088
9926710,-0.13000,82.1875,95,55,0.32479
9926720,-0.13000,79.3125,95,55,0.34188
9926730,-0.12500,77.8125,95,55,0.35580
9926740,-0.12500,76.3750,95,55,0.37338
9926750,-0.13000,75.0000,95,55,0.39438
9926760,-0.13000,72.5625,95,55,0.44518
9926770,-0.12500,71.3750,95,55,0.47399
9926780,-0.12500,70.3125,95,55,0.50403
9926790,-0.12500,69.3750,95,55,0.53016
9926800,-0.12500,67.7500,95,55,0.58046
9926810,-0.12500,67.0625,95,55,0.60708
9926820,-0.12500,66.5000,95,55,0.63248
9926830,-0.12000,66.0000,95,55,0.65568
9926840,-0.10500,65.1250,95,55,0.69524
9926850,-0.08500,64.8125,95,55,0.71136
9926860,-0.06500,64.5000,95,55,0.72479
9926870,-0.06000,64.3125,95,55,0.73578
9926880,-0.04500,64.0000,95,55,0.74921
9926890,-0.02500,63.8750,95,55,0.75165
9926900,-0.02500,63.7500,95,55,0.75385
9926910,-0.04500,63.5625,95,55,0.75507
9926920,-0.06500,63.3125,95,55,0.75385
9926930,-0.09500,63.1875,95,55,0.75116
9926940,-0.13000,63.0625,95,55,0.74725
9926950,-0.15500,62.9375,95,55,0.74237
9926960,-0.16000,62.6875,95,55,0.72918
9926970,-0.16000,62.5000,95,55,0.72112
9926980,-0.14500,62.3750,95,55,0.71209
9926990,-0.14500,62.3750,95,55,0.71209
9927000,-0.13000,61.8125,96,55,0.68205
9927010,-0.16000,61.6250,96,55,0.67033
9927020,-0.19000,61.4375,96,55,0.65812
9927030,0.03000,61.1875,96,55,0.64542
9927040,0.69000,60.7500,96,55,0.61978
9927050,1.52000,60.5000,96,55,0.60684
9927060,1.66500,60.2500,96,55,0.59389
9927070,0.82500,60.0625,96,55,0.58095
9927080,-0.03000,59.5625,96,55,0.55751
9927090,-0.31500,59.3125,96,55,0.54774
9927100,-0.30500,59.1250,96,55,0.53748
9927110,-0.28000,58.8750,96,55,0.52747
9927120,-0.26500,58.4375,96,55,0.50867
9927130,-0.25500,58.2500,96,55,0.50012
9927140,-0.24500,58.0000,96,55,0.49206
9927150,-0.24000,57.8125,96,55,0.48449
9927160,-0.23000,57.3750,96,55,0.47057
9927170,-0.22000,57.1250,96,55,0.46447
9927180,-0.21000,56.9375,96,55,0.45885
9927190,-0.20500,56.7500,96,55,0.45421
9927200,-0.20000,56.3125,96,55,0.44664
9927210,-0.20000,56.3125,96,55,0.44274
9927220,-0.18000,55.9375,96,55,0.43883
9927230,-0.17000,55.8125,96,55,0.43492
9927240,-0.16000,56.1875,96,55,0.42735
9927250,-0.15000,57.0000,96,55,0.42369
9927260,-0.13500,58.5000,96,55,0.42027
9927270,-0.11500,60.8125,96,55,0.41685
9927280,-0.09500,67.5625,96,55,0.41099
9927290,-0.07500,71.6875,96,55,0.40879
9927300,-0.05000,75.9375,96,55,0.40659
9927310,-0.02500,80.1250,96,55,0.40464
9927320,0.00500,87.6875,96,55,0.40049
9927330,0.03500,90.7500,96,55,0.39805
9927340,0.06000,93.1875,96,55,0.39585
9927350,0.09000,95.0625,96,55,0.39365
9927360,0.12000,97.5625,96,55,0.38926
9927370,0.14500,98.3125,96,55,0.38706
9927380,0.17500,98.7500,96,55,0.38510
9927390,0.19500,98.9375,96,55,0.38364
9927400,0.20000,98.5625,96,55,0.38144
9927410,0.17000,98.1250,96,55,0.37998
9927420,0.12000,97.5000,96,55,0.37875
9927430,0.05000,96.7500,96,55,0.37729
9927440,-0.00500,94.8750,96,55,0.37436
9927450,-0.05000,93.8125,96,55,0.37289
9927460,-0.08000,92.6875,96,55,0.37118
9927470,-0.10000,91.5000,96,55,0.36947
9927480,-0.11500,89.0625,96,55,0.36654
9927490,-0.12000,87.8125,96,55,0.36581
9927500,-0.12500,86.5000,96,55,0.36532
9927510,-0.12500,85.1250,96,55,0.36532
9927520,-0.12500,82.3750,96,55,0.36996
9927530,-0.12500,80.8750,96,55,0.37656
9927540,-0.12500,79.3750,96,55,0.38632
9927550,-0.12500,77.9375,96,55,0.39976
9927560,-0.12500,75.0625,96,55,0.43810
9927570,-0.12500,73.6875,96,55,0.46203
9927580,-0.12500,72.4375,96,55,0.48864
9927590,-0.12500,71.3125,96,55,0.51306
9927600,-0.12500,69.2500,96,55,0.56264
9927610,-0.12500,68.3750,96,55,0.58999
9927620,-0.12000,67.6250,96,55,0.61709
9927630,-0.12000,66.9375,96,55,0.64298
9927640,-0.12000,65.7500,96,55,0.68840
9927650,-0.11500,65.3125,96,55,0.70745
9927660,-0.10500,64.8750,96,55,0.72234
9927670,-0.08500,64.5625,96,55,0.73407
9927680,-0.05500,63.9375,96,55,0.75165
9927690,-0.05000,63.7500,96,55,0.75604
9927700,-0.05000,63.7500,96,55,0.75604
9927710,-0.01500,63.3750,96,55,0.76337
9927720,-0.01000,63.0625,96,55,0.76484
9927730,-0.03500,62.9375,96,55,0.76337
9927740,-0.05500,62.7500,96,55,0.76044
9927750,-0.08500,62.6250,96,55,0.75604
9927760,-0.12500,62.2500,96,55,0.74359
9927770,-0.15000,62.0625,96,55,0.73578
9927780,-0.15500,61.8750,96,55,0.72674
9927790,-0.15500,61.7500,96,55,0.71722
9927800,-0.14500,61.3125,96,55,0.69621
9927810,-0.14000,61.0625,96,55,0.68425
9927820,-0.12500,60.8125,96,55,0.67131
9927830,-0.14000,60.5625,96,55,0.65739
9927840,-0.19000,60.1250,96,55,0.62833
9927850,-0.06000,59.8750,96,55,0.61343
9927860,0.47500,59.6250,96,55,0.59878
9927870,1.31500,59.3750,96,55,0.58437
9927880,1.67500,58.9375,96,55,0.55751
9927890,0.98000,58.6875,96,55,0.54554
9927900,0.08000,58.4375,96,55,0.53309
9927910,-0.29000,58.1875,96,55,0.52063
9927920,-0.30500,57.6875,96,55,0.49695
9927930,-0.27000,57.4375,96,55,0.48523
9927940,-0.25000,57.1875,96,55,0.47424
9927950,-0.24000,56.9375,96,55,0.46398
9927960,-0.23000,56.4375,96,55,0.44518
9927970,-0.22000,56.2500,96,55,0.43687
9927980,-0.21500,56.0000,96,55,0.42955
9927990,-0.20500,55.7500,96,55,0.42344
9928000,-0.19500,55.2500,95,55,0.41221
9928010,-0.19000,55.0625,95,55,0.40635
9928020,-0.18000,54.8125,95,55,0.40049
9928030,-0.17000,54.6250,95,55,0.39463
9928040,-0.16500,54.1875,95,55,0.38339
9928050,-0.15500,54.0625,95,55,0.37778
9928060,-0.14500,54.0625,95,55,0.37216
9928070,-0.13500,54.2500,95,55,0.36703
9928080,-0.12000,55.9375,95,55,0.35824
9928090,-0.12000,55.9375,95,55,0.35824
9928100,-0.08500,60.5625,95,55,0.35067
9928110,-0.06500,63.8750,95,55,0.34628
9928120,-0.04000,71.6875,95,55,0.33700
9928130,-0.02000,75.8125,95,55,0.33260
9928140,-0.02000,75.8125,95,55,0.33260
9928150,0.03500,83.3125,95,55,0.32430
9928160,0.06500,89.0000,95,55,0.31697
9928170,0.09500,91.0000,95,55,0.31306
9928180,0.12500,92.6250,95,55,0.30916
9928190,0.15500,93.8125,95,55,0.30647
9928200,0.19000,95.1250,95,55,0.30110
9928210,0.21500,95.3125,95,55,0.29768
9928220,0.23000,95.3125,95,55,0.29426
9928230,0.20500,95.0625,95,55,0.29084
9928240,0.15500,94.0000,95,55,0.28400
9928250,0.09000,93.2500,95,55,0.28083
9928260,0.02500,92.4375,95,55,0.27790
9928270,-0.03000,91.5000,95,55,0.27497
9928280,-0.06500,89.3750,95,55,0.27009
9928290,-0.09000,88.1875,95,55,0.26886
9928300,-0.10500,87.0000,95,55,0.26667
9928310,-0.11000,85.8125,95,55,0.26422
9928320,-0.11500,83.2500,95,55,0.25958
9928330,-0.11500,81.8750,95,55,0.25788
9928340,-0.11500,81.8750,95,55,0.25788
9928350,-0.11500,79.1250,95,55,0.25934
9928360,-0.11500,76.1250,95,55,0.27082
9928370,-0.11500,74.6875,95,55,0.28205
9928380,-0.11500,73.3125,95,55,0.29475
9928390,-0.11500,71.9375,95,55,0.30989
9928400,-0.11500,69.5000,95,55,0.35311
9928410,-0.12000,68.4375,95,55,0.37949
9928420,-0.12000,67.4375,95,55,0.40733
9928430,-0.12000,66.5625,95,55,0.43565
9928440,-0.12000,65.0000,95,55,0.49231
9928450,-0.12000,65.0000,95,55,0.49231
9928460,-0.11500,63.8125,95,55,0.54432
9928470,-0.11500,63.3750,95,55,0.56703
9928480,-0.10500,62.6875,95,55,0.60293
9928490,-0.09000,62.3750,95,55,0.61490
9928500,-0.06500,62.1250,95,55,0.62662
9928510,-0.05500,61.8750,95,55,0.63687
9928520,-0.04000,61.5000,95,55,0.65201
9928530,-0.01500,61.3750,95,55,0.65665
9928540,-0.00500,61.1875,95,55,0.65934
9928550,-0.02500,61.0625,95,55,0.66032
9928560,-0.04500,60.8125,95,55,0.65665
9928570,-0.08000,60.6875,95,55,0.65250
9928580,-0.11500,60.5625,95,55,0.64737
9928590,-0.14500,60.4375,95,55,0.64103
9928600,-0.15500,60.1250,95,55,0.62564
9928610,-0.15500,59.9375,95,55,0.61661
9928620,-0.14500,59.8125,95,55,0.60684
9928630,-0.13500,59.6250,95,55,0.59609
9928640,-0.12500,59.1875,95,55,0.57192
9928650,-0.13000,59.0000,95,55,0.55897
9928660,-0.18000,58.8125,95,55,0.54579
9928670,-0.13500,58.6250,95,55,0.53236
9928680,0.27000,58.1875,95,55,0.50696
9928690,1.07500,58.0000,95,55,0.49597
9928700,1.63500,57.7500,95,55,0.48400
9928710,1.15500,57.5000,95,55,0.47179
9928720,0.23500,57.1250,95,55,0.44786
9928730,-0.25000,56.8750,95,55,0.43663
9928740,-0.31500,56.6875,95,55,0.42589
9928750,-0.27000,56.5000,95,55,0.41563
9928760,-0.25000,56.0000,95,55,0.39634
9928770,-0.23500,55.7500,95,55,0.38779
9928780,-0.22000,55.5625,95,55,0.38120
9928790,-0.21000,55.3125,95,55,0.37558
9928800,-0.20000,54.9375,95,55,0.36337
9928810,-0.20000,54.6875,95,55,0.35751
9928820,-0.19000,54.5000,95,55,0.35189
9928830,-0.18500,54.2500,95,55,0.34652
9928840,-0.17500,53.8125,95,55,0.33675
9928850,-0.17000,53.6250,95,55,0.33260
9928860,-0.16000,53.3750,95,55,0.32869
9928870,-0.15500,53.2500,95,55,0.32479
9928880,-0.14000,53.1250,95,55,0.31844
9928890,-0.13000,53.3125,95,55,0.31648
9928900,-0.11500,53.8125,95,55,0.31380
9928910,-0.09500,54.8125,95,55,0.31062
9928920,-0.07500,59.1250,95,55,0.30403
9928930,-0.06000,62.3125,95,55,0.30085
9928940,-0.03500,65.9375,95,55,0.29744
9928950,-0.01500,69.7500,95,55,0.29426
9928960,0.01500,77.5000,95,55,0.28816
9928970,0.04000,81.0625,95,55,0.28498
9928980,0.07000,84.1250,95,55,0.28303
9928990,0.10000,86.6250,95,55,0.28132
9929000,0.13000,90.2500,95,54,0.27643
9929010,0.16500,91.4375,95,54,0.27375
9929020,0.19500,92.2500,95,54,0.27106
9929030,0.22500,92.7500,95,54,0.26838
9929040,0.22500,92.7500,95,54,0.26838
9929050,0.22500,92.8125,95,54,0.26081
9929060,0.17500,92.4375,95,54,0.25836
9929070,0.10000,91.8750,95,54,0.25617
9929080,0.03000,90.3750,95,54,0.25226
9929090,-0.02500,89.5000,95,54,0.25128
9929100,-0.07000,88.5000,95,54,0.24933
9929110,-0.09500,87.4375,95,54,0.24713
9929120,-0.10500,85.1250,95,54,0.24176
9929130,-0.11500,83.9375,95,54,0.23932
9929140,-0.11000,82.7500,95,54,0.23712
9929150,-0.11000,81.5000,95,54,0.23541
9929160,-0.11500,78.8750,95,54,0.23468
9929170,-0.11500,77.4375,95,54,0.23663
9929180,-0.11500,76.0000,95,54,0.24078
9929190,-0.11000,74.5625,95,54,0.24713
9929200,-0.11500,71.7500,95,54,0.26911
9929210,-0.11500,70.5000,95,54,0.28523
9929220,-0.11500,69.2500,95,54,0.30501
9929230,-0.11500,68.1250,95,54,0.32772
9929240,-0.11500,66.1875,95,54,0.38071
9929250,-0.11500,65.3125,95,54,0.40928
9929260,-0.11500,64.5625,95,54,0.43810
9929270,-0.11500,63.8750,95,54,0.46642
9929280,-0.10500,62.8125,95,54,0.51648
9929290,-0.10500,62.3750,95,54,0.53553
9929300,-0.09500,62.0625,95,54,0.55507
9929310,-0.07500,61.7500,95,54,0.57338
9929320,-0.05500,61.2500,95,54,0.60391
9929330,-0.04500,61.0625,95,54,0.61563
9929340,-0.02000,60.8750,95,54,0.62515
9929350,0.00000,60.7500,95,54,0.63248
9929360,-0.01500,60.5000,95,54,0.64054
9929370,-0.04500,60.4375,95,54,0.64151
9929380,-0.07000,60.3125,95,54,0.64054
9929390,-0.11000,60.1875,95,54,0.63785
9929400,-0.14000,59.9375,95,54,0.62979
9929410,-0.15500,59.8125,95,54,0.62418
9929420,-0.15500,59.6875,95,54,0.61734
9929430,-0.15000,59.5000,95,54,0.60952
9929440,-0.15000,59.5000,95,54,0.60952
9929450,-0.12500,59.0000,95,54,0.58071
9929460,-0.12500,58.8125,95,54,0.56947
9929470,-0.16000,58.6250,95,54,0.55800
9929480,-0.16000,58.6250,95,54,0.55800
9929490,0.07500,58.0625,95,54,0.52430
9929500,0.78000,57.8750,95,54,0.51233
9929510,1.53000,57.6875,95,54,0.49988
9929520,1.44000,57.3125,95,54,0.47424
9929530,0.55500,57.0625,95,54,0.46178
9929540,-0.12500,56.8750,95,54,0.44957
9929550,-0.30500,56.6250,95,54,0.43785
9929560,-0.28000,56.1875,95,54,0.41636
9929570,-0.25000,56.0000,95,54,0.40635
9929580,-0.23500,55.8125,95,54,0.39829
9929590,-0.22500,55.5625,95,54,0.39145
9929600,-0.21500,55.1250,95,54,0.37705
9929610,-0.21000,54.9375,95,54,0.37021
9929620,-0.20000,54.6875,95,54,0.36361
9929630,-0.19000,54.4375,95,54,0.35775
9929640,-0.18500,54.0000,95,54,0.34774
9929650,-0.18000,53.8125,95,54,0.34335
9929660,-0.17000,53.5625,95,54,0.33919
9929670,-0.16500,53.3750,95,54,0.33504
9929680,-0.15500,53.0625,95,54,0.32796
9929690,-0.14500,53.0625,95,54,0.32552
9929700,-0.13000,53.0625,95,54,0.32259
9929710,-0.11500,53.3750,95,54,0.32234
9929720,-0.10000,55.5000,95,54,0.32259
9929730,-0.08500,57.6875,95,54,0.32063
9929740,-0.06500,60.6250,95,54,0.31819
9929750,-0.04500,64.0625,95,54,0.31526
9929760,-0.02000,71.6875,95,54,0.30965
9929770,0.00000,75.6250,95,54,0.30720
9929780,0.03000,79.3750,95,54,0.30549
9929790,0.06000,82.7500,95,54,0.30452
9929800,0.09000,88.0000,95,54,0.30085
9929810,0.12000,89.8750,95,54,0.29890
9929820,0.15500,91.3750,95,54,0.29670
9929830,0.18500,92.4375,95,54,0.29451
9929840,0.21500,93.6250,95,54,0.29011
9929850,0.21500,93.6250,95,54,0.29011
9929860,0.23500,93.8750,95,54,0.28816
9929870,0.19500,93.7500,95,54,0.28425
9929880,0.12500,92.8750,95,54,0.28132
9929890,0.05000,92.1875,95,54,0.28059
9929900,-0.00500,91.3750,95,54,0.27912
9929910,-0.05500,90.5000,95,54,0.27741
9929920,-0.08500,88.5000,95,54,0.27326
9929930,-0.10500,87.4375,95,54,0.27106
9929940,-0.11500,86.3125,95,54,0.26911
9929950,-0.11500,85.1250,95,54,0.26764
9929960,-0.11500,82.7500,95,54,0.26496
9929970,-0.11500,81.4375,95,54,0.26471
9929980,-0.11000,80.0625,95,54,0.26593
9929990,-0.11000,78.6875,95,54,0.26886
9930000,-0.11000,75.6875,95,54,0.28059
9930010,-0.10500,74.2500,95,54,0.29109
9930020,-0.10500,72.8750,95,54,0.30525
9930030,-0.10500,71.5000,95,54,0.32308
9930040,-0.10500,69.0625,95,54,0.36777
9930050,-0.11000,68.0000,95,54,0.39390
9930060,-0.11500,67.0000,95,54,0.42125
9930070,-0.11500,66.1250,95,54,0.44933
9930080,-0.11000,64.6250,95,54,0.50085
9930090,-0.10500,64.0000,95,54,0.52210
9930100,-0.09500,63.4375,95,54,0.54481
9930110,-0.08000,63.0000,95,54,0.56703
9930120,-0.06500,62.6250,95,54,0.58779
9930130,-0.05500,62.3125,95,54,0.60635
9930140,-0.04500,62.0625,95,54,0.62247
9930150,-0.02000,61.8125,95,54,0.63590
9930160,-0.02000,61.5000,95,54,0.65519
9930170,-0.04000,61.3750,95,54,0.66178
9930180,-0.06500,61.2500,95,54,0.66618
9930190,-0.09500,61.1250,95,54,0.66813
9930200,-0.13000,60.9375,95,54,0.66691
9930210,-0.15500,60.8750,95,54,0.66520
9930220,-0.16000,60.7500,95,54,0.66252
9930230,-0.15500,60.6250,95,54,0.65885
9930240,-0.15500,60.3750,95,54,0.64786
9930250,-0.14500,60.2500,95,54,0.64078
9930260,-0.13500,60.1250,95,54,0.63248
9930270,-0.14500,60.0000,95,54,0.62344
9930280,-0.20500,59.6875,95,54,0.60366
9930290,-0.13000,59.5000,95,54,0.59365
9930300,0.37500,59.3750,95,54,0.58242
9930310,1.23000,59.1875,95,54,0.57045
9930320,1.66000,58.8125,95,54,0.54530
9930330,1.08500,58.5625,95,54,0.53260
9930340,0.17000,58.3750,95,54,0.52015
9930350,-0.27500,58.1875,95,54,0.50794
9930360,-0.32000,57.7500,95,54,0.48425
9930370,-0.28000,57.5625,95,54,0.47277
9930380,-0.26000,57.3125,95,54,0.46178
9930390,-0.25000,57.0625,95,54,0.45226
9930400,-0.24000,56.6250,95,54,0.43516
9930410,-0.23000,56.3750,95,54,0.42637
9930420,-0.23000,56.3750,95,54,0.42637
9930430,-0.21000,56.0000,95,54,0.41026
9930440,-0.20000,55.5625,95,54,0.39683
9930450,-0.19000,55.3750,95,54,0.39096
9930460,-0.19000,55.1250,95,54,0.38584
9930470,-0.18500,54.9375,95,54,0.38071
9930480,-0.17500,54.5625,95,54,0.37241
9930490,-0.16000,54.4375,95,54,0.36947
9930500,-0.15500,54.3750,95,54,0.36581
9930510,-0.14000,54.4375,95,54,0.36215
9930520,-0.12500,55.5625,95,54,0.35507
9930530,-0.10500,57.1250,95,54,0.35165
9930540,-0.08500,59.4375,95,54,0.34847
9930550,-0.06500,62.5000,95,54,0.34554
9930560,-0.04500,70.0625,95,54,0.33968
9930570,-0.01500,74.2500,95,54,0.33700
9930580,0.01000,78.3750,95,54,0.33431
9930590,0.04000,82.2500,95,54,0.33260
9930600,0.06500,88.7500,95,54,0.32943
9930610,0.09500,91.1875,95,54,0.32747
9930620,0.12000,93.1875,95,54,0.32527
9930630,0.15500,94.6875,95,54,0.32308
9930640,0.18500,96.6250,95,54,0.31819
9930650,0.21000,97.1250,95,54,0.31575
9930660,0.21500,97.3750,95,54,0.31355
9930670,0.19000,97.5000,95,54,0.31136
9930680,0.14000,97.0000,95,54,0.30769
9930690,0.07000,96.4375,95,54,0.30672
9930700,0.00000,95.7500,95,54,0.30525
9930710,-0.05000,94.9375,95,54,0.30354
9930720,-0.08500,93.0000,95,54,0.29988
9930730,-0.10500,91.9375,95,54,0.29792
9930740,-0.11500,90.8125,95,54,0.29573
9930750,-0.12500,89.6875,95,54,0.29377
9930760,-0.12500,87.2500,95,54,0.29109
9930770,-0.12500,86.0625,95,54,0.29060
9930780,-0.12500,84.8125,95,54,0.29084
9930790,-0.12500,83.5000,95,54,0.29255
9930800,-0.12500,80.6875,95,54,0.30134
9930810,-0.12000,79.2500,95,54,0.30965
9930820,-0.12000,77.7500,95,54,0.32137
9930830,-0.12000,76.3125,95,54,0.33675
9930840,-0.12000,73.6875,95,54,0.37875
9930850,-0.12000,72.4375,95,54,0.40440
9930860,-0.11500,71.2500,95,54,0.43223
9930870,-0.11500,70.1875,95,54,0.46105
9930880,-0.11500,68.3750,95,54,0.51551
9930890,-0.11000,67.6250,95,54,0.53822
9930900,-0.10000,67.0000,95,54,0.56264
9930910,-0.08500,66.3750,95,54,0.58706
9930920,-0.06500,65.3750,95,54,0.63101
9930930,-0.05500,64.9375,95,54,0.65006
9930940,-0.04500,64.6250,95,54,0.66667
9930950,-0.01500,64.3750,95,54,0.68059
9930960,-0.02000,64.0000,95,54,0.70110
9930970,-0.04500,63.8125,95,54,0.70818
9930980,-0.06500,63.6250,95,54,0.71355
9930990,-0.09500,63.5000,95,54,0.71600
9931000,-0.13000,63.3125,96,55,0.71600
9931010,-0.15500,63.1875,96,55,0.71477
9931020,-0.16000,63.0625,96,55,0.71233
9931030,-0.16000,62.9375,96,55,0.70891
9931040,-0.15500,62.6250,96,55,0.69866
9931050,-0.14500,62.5000,96,55,0.69206
9931060,-0.13500,62.3750,96,55,0.68474
9931070,-0.13500,62.3750,96,55,0.68474
9931080,-0.20500,61.8750,96,55,0.65763
9931090,-0.03500,61.6875,96,55,0.64786
9931100,0.60000,61.5000,96,55,0.63687
9931110,1.46500,61.3125,96,55,0.62540
9931120,1.68500,60.9375,96,55,0.60122
9931130,0.92500,60.6875,96,55,0.58877
9931140,0.04000,60.5000,96,55,0.57631
9931150,-0.31500,60.2500,96,55,0.56410
9931160,-0.31500,59.7500,96,55,0.54042
9931170,-0.28000,59.5625,96,55,0.52894
9931180,-0.26500,59.3125,96,55,0.51795
9931190,-0.25500,59.0625,96,55,0.50842
9931200,-0.25000,58.6250,96,55,0.49133
9931210,-0.23500,58.3750,96,55,0.48278
9931220,-0.23000,58.1875,96,55,0.47473
9931230,-0.22000,57.9375,96,55,0.46691
9931240,-0.21000,57.5000,96,55,0.45250
9931250,-0.20500,57.2500,96,55,0.44615
9931260,-0.20000,57.0000,96,55,0.44029
9931270,-0.19000,56.8125,96,55,0.43468
9931280,-0.18000,56.3750,96,55,0.42564
9931290,-0.17000,56.2500,96,55,0.42198
9931300,-0.16000,56.2500,96,55,0.41807
9931310,-0.14500,56.4375,96,55,0.41416
9931320,-0.13500,58.3125,96,55,0.40733
9931330,-0.11500,60.3750,96,55,0.40415
9931340,-0.09500,63.1875,96,55,0.40122
9931350,-0.09500,63.1875,96,55,0.40122
9931360,-0.05000,75.0625,96,55,0.39267
9931370,-0.02000,79.3750,96,55,0.38974
9931380,0.01000,83.5625,96,55,0.38681
9931390,0.04000,87.3750,96,55,0.38486
9931400,0.07000,93.4375,96,55,0.38120
9931410,0.10000,95.6250,96,55,0.37924
9931420,0.12500,97.2500,96,55,0.37705
9931430,0.15500,98.5000,96,55,0.37509
9931440,0.15500,98.5000,96,55,0.37509
9931450,0.20500,100.3750,96,55,0.36996
9931460,0.20500,100.4375,96,55,0.36850
9931470,0.17500,100.3125,96,55,0.36679
9931480,0.12000,99.4375,96,55,0.36386
9931490,0.06000,98.8125,96,55,0.36288
9931500,0.00000,98.0000,96,55,0.36166
9931510,-0.04500,97.0625,96,55,0.35995
9931520,-0.07500,95.0000,96,55,0.35653
9931530,-0.09500,93.8750,96,55,0.35507
9931540,-0.10500,92.6875,96,55,0.35360
9931550,-0.11500,91.4375,96,55,0.35214
9931560,-0.11500,88.9375,96,55,0.34994
9931570,-0.11500,87.5625,96,55,0.34969
9931580,-0.12000,86.1875,96,55,0.35067
9931590,-0.12000,84.7500,96,55,0.35311
9931600,-0.12500,81.7500,96,55,0.36410
9931610,-0.12000,80.1875,96,55,0.37436
9931620,-0.12000,78.6250,96,55,0.38828
9931630,-0.12000,77.1875,96,55,0.40586
9931640,-0.12000,74.4375,96,55,0.45104
9931650,-0.11500,73.2500,96,55,0.47741
9931660,-0.11500,72.1250,96,55,0.50549
9931670,-0.12000,71.0625,96,55,0.53431
9931680,-0.11500,69.1875,96,55,0.58706
9931690,-0.11000,68.4375,96,55,0.60781
9931700,-0.10000,67.7500,96,55,0.63028
9931710,-0.07500,67.1250,96,55,0.65201
9931720,-0.05500,66.1875,96,55,0.69060
9931730,-0.05000,65.7500,96,55,0.70672
9931740,-0.03500,65.4375,96,55,0.72039
9931750,-0.01500,65.1250,96,55,0.73187
9931760,-0.01500,64.6875,96,55,0.74725
9931770,-0.04000,64.5000,96,55,0.75140
9931780,-0.06500,64.3125,96,55,0.75433
9931790,-0.09500,64.1875,96,55,0.75458
9931800,-0.13000,63.8125,96,55,0.75067
9931810,-0.15000,63.6250,96,55,0.74750
9931820,-0.15500,63.4375,96,55,0.74335
9931830,-0.15500,63.4375,96,55,0.74335
9931840,-0.14500,62.9375,96,55,0.72503
9931850,-0.13500,62.7500,96,55,0.71697
9931860,-0.12500,62.5000,96,55,0.70769
9931870,-0.15500,62.3125,96,55,0.69768
9931880,-0.19000,61.8125,96,55,0.67619
9931890,0.04500,61.5625,96,55,0.66496
9931900,0.74000,61.3125,96,55,0.65299
9931910,1.55000,61.0625,96,55,0.64029
9931920,1.57000,60.5625,96,55,0.61343
9931930,0.72000,60.3125,96,55,0.60000
9931940,-0.06500,60.0000,96,55,0.58657
9931950,-0.31500,59.7500,96,55,0.57338
9931960,-0.29000,59.2500,96,55,0.54774
9931970,-0.26000,58.9375,96,55,0.53529
9931980,-0.25000,58.6875,96,55,0.52430
9931990,-0.24000,58.4375,96,55,0.51453
9932000,-0.23500,57.9375,96,55,0.49402
9932010,-0.22000,57.6875,96,55,0.48425
9932020,-0.21500,57.4375,96,55,0.47497
9932030,-0.21000,57.2500,96,55,0.46642
9932040,-0.20000,56.7500,96,55,0.45104
9932050,-0.19500,56.5000,96,55,0.44371
