RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
6494440,0.11000,114.5000,112,61,0.34847
6494450,0.12500,113.8750,112,61,0.34579
6494460,0.14500,112.6875,112,61,0.34335
6494470,0.16000,111.3125,112,61,0.33993
6494480,0.16000,111.3125,112,61,0.33993
6494490,0.14000,106.3750,112,61,0.32747
6494500,0.10000,104.6875,112,61,0.32259
6494510,0.05000,103.0625,112,61,0.31770
6494520,0.00500,100.0000,112,61,0.30842
6494530,-0.02500,98.5000,112,61,0.30403
6494540,-0.04500,97.0625,112,61,0.29988
6494550,-0.05500,95.6250,112,61,0.29719
6494560,-0.06500,92.7500,112,61,0.29206
6494570,-0.07000,91.2500,112,61,0.28840
6494580,-0.07500,89.7500,112,61,0.28449
6494590,-0.07500,88.1250,112,61,0.28034
6494600,-0.08500,84.3750,112,61,0.27595
6494610,-0.09000,82.3125,112,61,0.27741
6494620,-0.09500,80.1875,112,61,0.28278
6494630,-0.10500,78.1875,112,61,0.29304
6494640,-0.11500,74.8750,112,61,0.32991
6494650,-0.12000,73.5625,112,61,0.35238
6494660,-0.12000,72.5000,112,61,0.37729
6494670,-0.11000,71.6250,112,61,0.40855
6494680,-0.10000,70.5000,112,61,0.48132
6494690,-0.09500,70.1875,112,61,0.51917
6494700,-0.06500,70.0000,112,61,0.55531
6494710,-0.02500,69.9375,112,61,0.58901
6494720,-0.02000,70.0625,112,61,0.64640
6494730,-0.04000,70.1875,112,61,0.66886
6494740,-0.07500,70.3125,112,61,0.68742
6494750,-0.11500,70.4375,112,61,0.69988
6494760,-0.15500,70.5625,112,61,0.71526
6494770,-0.17500,70.5000,112,61,0.71966
6494780,-0.18000,70.4375,112,61,0.72161
6494790,-0.17000,70.3125,112,61,0.72112
6494800,-0.16000,69.8750,112,61,0.71331
6494810,-0.15500,69.5625,112,61,0.70647
6494820,-0.18500,69.1875,112,61,0.69817
6494830,-0.23000,68.8750,112,61,0.68840
6494840,-0.23000,68.8750,112,61,0.68840
6494850,0.47000,67.8125,112,61,0.65324
6494860,1.20500,67.5000,112,61,0.64103
6494870,1.43500,67.1250,112,61,0.62711
6494880,0.72500,66.4375,112,61,0.59634
6494890,-0.04000,66.0625,112,61,0.57998
6494900,-0.27000,65.6875,112,61,0.56337
6494910,-0.25000,65.3750,112,61,0.54652
6494920,-0.22000,64.6875,112,61,0.51282
6494930,-0.20000,64.3125,112,61,0.49597
6494940,-0.19000,63.8750,112,61,0.47985
6494950,-0.17500,63.5000,112,61,0.46618
6494960,-0.17000,62.7500,112,61,0.44176
6494970,-0.15500,62.3750,112,61,0.42955
6494980,-0.14500,62.0000,112,61,0.41783
6494990,-0.13500,61.6250,112,61,0.40708
6495000,-0.13500,60.8750,112,61,0.38828
6495010,-0.12000,60.5000,112,61,0.38022
6495020,-0.11000,60.1250,112,61,0.37314
6495030,-0.11000,60.1250,112,61,0.37314
6495040,-0.09000,59.8125,112,61,0.35800
6495050,-0.07500,60.5625,112,61,0.35507
6495060,-0.05500,62.5000,112,61,0.35287
6495070,-0.04000,66.0625,112,61,0.35018
6495080,-0.02500,78.3125,112,61,0.34383
6495090,-0.00500,85.6875,112,61,0.34066
6495100,0.01000,92.5625,112,61,0.33748
6495110,0.03500,98.2500,112,61,0.33431
6495120,0.06000,106.2500,112,61,0.32747
6495130,0.08000,108.8750,112,61,0.32381
6495140,0.10000,110.5625,112,61,0.32015
6495150,0.12000,111.3750,112,61,0.31746
6495160,0.14000,110.6875,112,61,0.31282
6495170,0.16500,109.5000,112,61,0.30989
6495180,0.18500,108.0625,112,61,0.30672
6495190,0.18500,106.4375,112,61,0.30305
6495200,0.16500,102.9375,112,61,0.29573
6495210,0.17000,101.1250,112,61,0.29206
6495220,0.16500,99.3750,112,61,0.28816
6495230,0.14000,97.7500,112,61,0.28425
6495240,0.15500,94.5000,112,61,0.27619
6495250,0.22500,92.8750,112,61,0.27326
6495260,0.30000,91.3750,112,61,0.27057
6495270,0.35000,89.9375,112,61,0.26691
6495280,0.38000,87.0000,112,61,0.25885
6495290,0.39500,85.4375,112,61,0.25495
6495300,0.39000,83.8125,112,61,0.25153
6495310,0.38500,82.0625,112,61,0.24884
6495320,0.36500,78.1875,112,61,0.25079
6495330,0.31000,76.2500,112,61,0.25690
6495340,0.23000,74.5000,112,61,0.26740
6495350,0.16500,73.0000,112,61,0.28059
6495360,0.12333,70.6875,112,61,0.32063
6495370,0.09500,69.8125,112,61,0.34921
6495380,0.07000,69.1250,112,61,0.38217
6495390,0.05000,68.6250,112,61,0.41783
6495400,0.03500,68.1250,112,61,0.49206
6495410,0.03000,68.0625,112,61,0.52821
6495420,0.03000,68.0625,112,61,0.56190
6495430,0.01500,68.1875,112,61,0.59219
6495440,0.01500,68.1875,112,61,0.59219
6495450,0.05500,68.5625,112,61,0.65324
6495460,0.05500,68.6875,112,61,0.66618
6495470,0.03500,68.8125,112,61,0.67643
6495480,0.02500,68.8750,112,61,0.68791
6495490,0.02000,68.8125,112,61,0.68913
6495500,0.02500,68.6875,112,61,0.68767
6495510,0.03000,68.5000,112,61,0.68400
6495520,0.03000,68.0000,112,61,0.67082
6495530,-0.02500,67.6875,112,61,0.65934
6495540,-0.04000,67.3750,112,61,0.64567
6495550,0.19500,67.0625,112,61,0.63321
6495560,0.75500,66.4375,112,61,0.60855
6495570,1.36500,66.1250,112,61,0.59512
6495580,1.24500,65.8125,112,61,0.58095
6495590,0.39000,65.5000,112,61,0.56630
6495600,-0.23000,64.8125,112,61,0.53553
6495610,-0.38000,64.5000,112,61,0.51966
6495620,-0.37000,64.1250,112,61,0.50379
6495630,-0.36500,63.7500,112,61,0.48791
6495640,-0.36500,63.0625,112,61,0.45983
6495650,-0.36000,62.7500,112,61,0.44835
6495660,-0.35500,62.3750,112,61,0.43590
6495670,-0.35500,62.0000,112,61,0.42320
6495680,-0.34500,61.2500,112,61,0.39951
6495690,-0.34000,60.8750,112,61,0.38852
6495700,-0.33000,60.5000,112,61,0.37851
6495710,-0.31500,60.1250,112,61,0.36947
6495720,-0.30000,59.4375,112,61,0.35507
6495730,-0.27500,59.1250,112,61,0.34945
6495740,-0.23000,59.0000,112,61,0.34432
6495750,-0.20500,59.1250,112,61,0.34066
6495760,-0.18500,61.5625,112,61,0.33578
6495770,-0.13500,64.8750,112,61,0.33309
6495780,-0.12000,69.9375,112,61,0.33065
6495790,-0.13000,76.5625,112,61,0.32796
6495800,-0.10000,90.6250,112,61,0.32332
6495810,-0.06000,96.5000,112,61,0.32112
6495820,-0.02500,101.1875,112,61,0.31893
6495830,-0.01000,104.9375,112,61,0.31697
6495840,-0.01000,104.9375,112,61,0.31697
6495850,0.05000,110.5625,112,61,0.31184
6495860,0.08000,110.6250,112,61,0.30940
6495870,0.12000,110.0625,112,61,0.30647
6495880,0.15000,107.6875,112,61,0.29915
6495890,0.16500,106.1875,112,61,0.29573
6495900,0.16000,104.5625,112,61,0.29280
6495910,0.13000,102.8750,112,61,0.28962
6495920,0.08000,99.5625,112,61,0.28352
6495930,0.02000,97.9375,112,61,0.28107
6495940,-0.03500,96.3750,112,61,0.27839
6495950,-0.07500,94.8125,112,61,0.27668
6495960,-0.10000,91.8125,112,61,0.27228
6495970,-0.10500,90.3750,112,61,0.26862
6495980,-0.10500,89.0000,112,61,0.26447
6495990,-0.11500,87.5625,112,61,0.26007
6496000,-0.12500,84.6875,112,60,0.25226
6496010,-0.13500,83.0625,112,60,0.24957
6496020,-0.15500,81.2500,112,60,0.24884
6496030,-0.17000,79.3750,112,60,0.25079
6496040,-0.18000,75.5000,112,60,0.26471
6496050,-0.18500,73.8125,112,60,0.27619
6496060,-0.18000,72.4375,112,60,0.29304
6496070,-0.18000,72.4375,112,60,0.29304
6496080,-0.12500,69.5625,112,60,0.37509
6496090,-0.10500,68.9375,112,60,0.40977
6496100,-0.08500,68.5000,112,60,0.44591
6496110,-0.04500,68.2500,112,60,0.48254
6496120,-0.01000,68.0625,112,60,0.55238
6496130,-0.01500,68.1250,112,60,0.58339
6496140,-0.06000,68.2500,112,60,0.61099
6496150,-0.11500,68.4375,112,60,0.63175
6496160,-0.15500,68.7500,112,60,0.66178
6496170,-0.18000,68.8750,112,60,0.67326
6496180,-0.19500,69.0000,112,60,0.68181
6496190,-0.19000,69.0000,112,60,0.68742
6496200,-0.18000,68.8125,112,60,0.69011
6496210,-0.17500,68.6250,112,60,0.68791
6496220,-0.16500,68.3750,112,60,0.68327
6496230,-0.21000,68.1250,112,60,0.67692
6496240,-0.26500,67.5000,112,60,0.66032
6496250,-0.11500,67.1250,112,60,0.65104
6496260,0.37500,66.8750,112,60,0.64054
6496270,1.09500,66.5625,112,60,0.62882
6496280,1.34500,66.0000,112,60,0.60244
6496290,0.67000,65.6875,112,60,0.58779
6496300,-0.10500,65.3750,112,60,0.57241
6496310,-0.37500,65.0000,112,60,0.55678
6496320,-0.36500,64.2500,112,60,0.52454
6496330,-0.31500,63.9375,112,60,0.50867
6496340,-0.31500,63.9375,112,60,0.50867
6496350,-0.28500,63.1875,112,60,0.47985
6496360,-0.30000,62.3750,112,60,0.45495
6496370,-0.31000,62.0000,112,60,0.44200
6496380,-0.31500,61.6250,112,60,0.42955
6496390,-0.30000,61.3125,112,60,0.41758
6496400,-0.27000,60.6250,112,60,0.39658
6496410,-0.24000,60.2500,112,60,0.38755
6496420,-0.22000,59.9375,112,60,0.37924
6496430,-0.20500,59.5625,112,60,0.37192
6496440,-0.20500,59.5625,112,60,0.37192
6496450,-0.18000,59.5000,112,60,0.35775
6496460,-0.17000,60.3750,112,60,0.35458
6496470,-0.15500,62.5000,112,60,0.35140
6496480,-0.14000,71.9375,112,60,0.34530
6496490,-0.12000,78.8750,112,60,0.34212
6496500,-0.09500,86.2500,112,60,0.33919
6496510,-0.07500,93.0625,112,60,0.33651
6496520,-0.05000,103.3125,112,60,0.33114
6496530,-0.03000,106.8125,112,60,0.32869
6496540,-0.00500,109.3750,112,60,0.32601
6496550,0.01000,111.0625,112,60,0.32430
6496560,0.03000,111.8125,112,60,0.32063
6496570,0.05000,111.1250,112,60,0.31795
6496580,0.08000,110.0625,112,60,0.31502
6496590,0.10000,108.7500,112,60,0.31209
6496600,0.10000,105.6875,112,60,0.30574
6496610,0.08000,104.0625,112,60,0.30256
6496620,0.04000,102.5000,112,60,0.29915
6496630,0.00000,100.8750,112,60,0.29573
6496640,-0.03500,97.7500,112,60,0.28938
6496650,-0.05000,96.2500,112,60,0.28718
6496660,-0.06000,94.8125,112,60,0.28425
6496670,-0.08000,93.4375,112,60,0.28083
6496680,-0.08500,90.7500,112,60,0.27350
6496690,-0.08500,90.7500,112,60,0.27350
6496700,-0.09500,88.0625,112,60,0.26618
6496710,-0.09500,86.5625,112,60,0.26276
6496720,-0.10500,83.2500,112,60,0.26007
6496730,-0.10500,81.4375,112,60,0.26227
6496740,-0.10500,79.4375,112,60,0.26813
6496750,-0.11000,77.5000,112,60,0.27668
6496760,-0.11000,74.1250,112,60,0.30769
6496770,-0.10000,72.7500,112,60,0.33187
6496780,-0.08500,71.6875,112,60,0.36117
6496790,-0.08000,70.7500,112,60,0.39463
6496800,-0.07500,69.5000,112,60,0.46862
6496810,-0.05500,69.1875,112,60,0.50598
6496820,-0.02500,69.0000,112,60,0.54212
6496830,-0.02500,68.8750,112,60,0.57607
6496840,-0.05500,68.9375,112,60,0.63004
6496850,-0.10000,69.0625,112,60,0.64835
6496860,-0.14500,69.2500,112,60,0.66569
6496870,-0.19000,69.3750,112,60,0.68083
6496880,-0.22500,69.5625,112,60,0.70159
6496890,-0.23500,69.6250,112,60,0.70720
6496900,-0.23000,69.6250,112,60,0.70989
6496910,-0.22000,69.5625,112,60,0.71038
6496920,-0.21000,69.2500,112,60,0.70452
6496930,-0.24000,69.0000,112,60,0.69866
6496940,-0.30000,68.7500,112,60,0.69109
6496950,-0.16000,68.4375,112,60,0.68303
6496960,0.33000,67.8750,112,60,0.66374
6496970,1.07000,67.5625,112,60,0.65226
6496980,1.42500,67.2500,112,60,0.63980
6496990,0.80500,66.8750,112,60,0.62662
6497000,-0.01500,66.1250,112,61,0.59780
6497010,-0.32500,65.7500,112,61,0.58217
6497020,-0.32500,65.3750,112,61,0.56606
6497030,-0.29000,65.0000,112,61,0.54969
6497040,-0.26000,64.3125,112,61,0.51868
6497050,-0.25000,63.9375,112,61,0.50501
6497060,-0.23500,63.6250,112,61,0.49084
6497070,-0.22500,63.2500,112,61,0.47643
6497080,-0.21000,62.4375,112,61,0.44933
6497090,-0.20000,62.0625,112,61,0.43687
6497100,-0.19000,61.7500,112,61,0.42491
6497110,-0.19000,61.7500,112,61,0.42491
6497120,-0.16000,60.6875,112,61,0.39463
6497130,-0.15000,60.4375,112,61,0.38657
6497140,-0.13500,60.2500,112,61,0.38046
6497150,-0.12000,60.3125,112,61,0.37558
6497160,-0.10500,62.6250,112,61,0.36532
6497170,-0.09000,65.8750,112,61,0.36093
6497180,-0.07000,71.0000,112,61,0.35702
6497190,-0.05500,77.6250,112,61,0.35360
6497200,-0.05500,77.6250,112,61,0.35360
6497210,0.00000,98.2500,112,61,0.34432
6497220,0.02500,103.2500,112,61,0.34139
6497230,0.05000,107.2500,112,61,0.33846
6497240,0.07500,112.5625,112,61,0.33407
6497250,0.09500,113.8125,112,61,0.33260
6497260,0.12000,114.1250,112,61,0.33040
6497270,0.14000,113.6875,112,61,0.32723
6497280,0.15500,111.6250,112,61,0.32112
6497290,0.17500,110.3750,112,61,0.31795
6497300,0.18000,108.9375,112,61,0.31477
6497310,0.15500,107.5000,112,61,0.31160
6497320,0.12000,104.5000,112,61,0.30501
6497330,0.07000,103.0000,112,61,0.30110
6497340,0.03500,101.5000,112,61,0.29841
6497350,0.00500,100.0000,112,61,0.29621
6497360,-0.01000,97.1250,112,61,0.28987
6497370,-0.02000,95.6875,112,61,0.28620
6497380,-0.02500,94.1875,112,61,0.28254
6497390,-0.02500,92.6875,112,61,0.27912
6497400,-0.02500,89.6875,112,61,0.27277
6497410,-0.02000,88.1875,112,61,0.27057
6497420,-0.01500,86.5625,112,61,0.26984
6497430,-0.01500,84.7500,112,61,0.27179
6497440,-0.01000,80.8125,112,61,0.28523
6497450,-0.01000,78.9375,112,61,0.29646
6497460,-0.00500,77.2500,112,61,0.31306
6497470,0.01000,75.7500,112,61,0.33578
6497480,0.03000,73.5000,112,61,0.39805
6497490,0.04000,72.6250,112,61,0.43468
6497500,0.03000,71.9375,112,61,0.47302
6497510,0.04000,71.3750,112,61,0.51184
6497520,0.06000,70.8125,112,61,0.58510
6497530,0.06000,70.6250,112,61,0.61734
6497540,0.03000,70.6250,112,61,0.64225
6497550,-0.01500,70.6250,112,61,0.66227
6497560,-0.05500,70.8750,112,61,0.69915
6497570,-0.11000,71.0625,112,61,0.71355
6497580,-0.14000,71.1875,112,61,0.72869
6497590,-0.15500,71.3125,112,61,0.74237
6497600,-0.15500,71.3125,112,61,0.75311
6497610,-0.14000,71.1875,112,61,0.75287
6497620,-0.12500,71.0625,112,61,0.75018
6497630,-0.16000,70.8125,112,61,0.74505
6497640,-0.22500,70.1875,112,61,0.72991
6497650,-0.06000,69.9375,112,61,0.72063
6497660,0.47500,69.5625,112,61,0.70989
6497670,1.26000,69.2500,112,61,0.69817
6497680,1.59500,68.5000,112,61,0.67253
6497690,0.91000,68.0625,112,61,0.65836
6497700,0.03500,67.6250,112,61,0.64322
6497710,-0.28000,67.2500,112,61,0.62759
6497720,-0.27000,66.4375,112,61,0.59463
6497730,-0.24000,66.0625,112,61,0.57753
6497740,-0.22000,65.7500,112,61,0.56215
6497750,-0.21500,65.3750,112,61,0.54799
6497760,-0.20500,64.6875,112,61,0.51746
6497770,-0.19000,64.3125,112,61,0.50256
6497780,-0.18000,64.0000,112,61,0.48767
6497790,-0.17000,63.6250,112,61,0.47350
6497800,-0.15500,62.8750,112,61,0.44860
6497810,-0.13500,62.5000,112,61,0.43736
6497820,-0.11000,62.1250,112,61,0.42735
6497830,-0.09500,61.7500,112,61,0.41832
6497840,-0.09500,61.7500,112,61,0.41832
6497850,-0.07500,62.0000,112,61,0.39878
6497860,-0.06500,63.5625,112,61,0.39365
6497870,-0.05000,66.7500,112,61,0.38901
6497880,-0.03000,78.5625,112,61,0.38120
6497890,-0.01000,86.2500,112,61,0.37802
6497900,0.01000,93.8125,112,61,0.37534
6497910,0.03500,100.3750,112,61,0.37289
6497920,0.06000,109.7500,112,61,0.36752
6497930,0.08500,112.8125,112,61,0.36484
6497940,0.11000,115.0000,112,61,0.36288
6497950,0.13000,116.2500,112,61,0.36093
6497960,0.15000,116.3125,112,61,0.35458
6497970,0.16500,115.5000,112,61,0.35067
6497980,0.18500,114.3750,112,61,0.34676
6497990,0.20000,113.0625,112,61,0.34286
6498000,0.19500,110.0000,113,61,0.33455
6498010,0.17000,108.3125,113,61,0.33040
6498020,0.13000,106.6875,113,61,0.32650
6498030,0.08000,105.0625,113,61,0.32283
6498040,0.04500,101.9375,113,61,0.31697
6498050,0.02000,100.5000,113,61,0.31526
6498060,0.00000,99.1250,113,61,0.31258
6498070,-0.01500,97.8125,113,61,0.30891
6498080,-0.01500,95.1250,113,61,0.30110
6498090,-0.02000,93.6875,113,61,0.29719
6498100,-0.02000,92.1875,113,61,0.29353
6498110,-0.02000,90.5625,113,61,0.29060
6498120,-0.02000,86.9375,113,61,0.29109
6498130,-0.02000,85.0000,113,61,0.29646
6498140,-0.02000,83.0000,113,61,0.30476
6498150,-0.01500,81.0000,113,61,0.31673
6498160,-0.01500,81.0000,113,61,0.31673
6498170,-0.00500,76.1875,113,61,0.38657
6498180,0.02000,75.0625,113,61,0.41978
6498190,0.04000,74.1250,113,61,0.45641
6498200,0.04000,72.8750,113,61,0.53407
6498210,0.05000,72.4375,113,61,0.57241
6498220,0.07500,72.0625,113,61,0.60879
6498230,0.09000,71.8750,113,61,0.64225
6498240,0.08000,71.7500,113,61,0.69475
6498250,0.04000,71.6875,113,61,0.71209
6498260,0.00000,71.6875,113,61,0.72845
6498270,-0.05500,71.6875,113,61,0.74188
6498280,-0.09000,71.6875,113,61,0.75922
6498290,-0.11000,71.6250,113,61,0.76313
6498300,-0.11500,71.5625,113,61,0.76435
6498310,-0.11500,71.4375,113,61,0.76313
6498320,-0.10500,71.0000,113,61,0.75507
6498330,-0.13500,70.6875,113,61,0.74847
6498340,-0.21500,70.3125,113,61,0.74090
6498350,-0.09500,69.9375,113,61,0.73260
6498360,0.42000,69.1250,113,61,0.71306
6498370,1.21500,68.6875,113,61,0.70159
6498380,1.63500,68.3125,113,61,0.68889
6498390,1.02000,67.8750,113,61,0.67497
6498400,0.10000,67.0625,113,61,0.64444
6498410,-0.27500,66.6875,113,61,0.62857
6498420,-0.29000,66.2500,113,61,0.61221
6498430,-0.26000,65.8750,113,61,0.59536
6498440,-0.25000,65.1250,113,61,0.56386
6498450,-0.24500,64.8125,113,61,0.55018
6498460,-0.23000,64.4375,113,61,0.53553
6498470,-0.23000,64.1250,113,61,0.52088
6498480,-0.22000,63.4375,113,61,0.49280
6498490,-0.21000,63.0625,113,61,0.47985
6498500,-0.20000,62.7500,113,61,0.46740
6498510,-0.19000,62.4375,113,61,0.45568
6498520,-0.18000,61.7500,113,61,0.43468
6498530,-0.17000,61.4375,113,61,0.42540
6498540,-0.16000,61.2500,113,61,0.41807
6498550,-0.15500,61.3125,113,61,0.41197
6498560,-0.13500,63.7500,113,61,0.39976
6498570,-0.12500,67.1875,113,61,0.39414
6498580,-0.10500,72.4375,113,61,0.38926
6498590,-0.08500,79.2500,113,61,0.38510
6498600,-0.07000,93.8750,113,61,0.37802
6498610,-0.05000,100.1250,113,61,0.37460
6498620,-0.02500,105.1250,113,61,0.37118
6498630,0.00000,108.9375,113,61,0.36752
6498640,0.02000,113.6875,113,61,0.36117
6498650,0.02000,113.6875,113,61,0.36117
6498660,0.06500,114.8750,113,61,0.35458
6498670,0.08500,114.3125,113,61,0.35043
6498680,0.10500,111.8750,113,61,0.34212
6498690,0.12000,110.3125,113,61,0.33822
6498700,0.12500,108.6875,113,61,0.33431
6498710,0.11000,107.0625,113,61,0.33016
6498720,0.07500,103.8125,113,61,0.32112
6498730,0.03500,102.1250,113,61,0.31648
6498740,0.00000,100.5000,113,61,0.31331
6498750,-0.02500,98.8125,113,61,0.31062
6498760,-0.04000,95.6875,113,61,0.30354
6498770,-0.05500,94.1875,113,61,0.29963
6498780,-0.06500,92.7500,113,61,0.29573
6498790,-0.07500,91.3125,113,61,0.29182
6498800,-0.07500,88.3750,113,61,0.28425
6498810,-0.07500,86.6875,113,61,0.28132
6498820,-0.08000,84.8750,113,61,0.28034
6498830,-0.08000,84.8750,113,61,0.28034
6498840,-0.08500,78.7500,113,61,0.29548
6498850,-0.08500,76.8750,113,61,0.30696
6498860,-0.08500,75.3125,113,61,0.32454
6498870,-0.08000,73.9375,113,61,0.34774
6498880,-0.06500,71.8125,113,61,0.41001
6498890,-0.04000,71.1250,113,61,0.44713
6498900,-0.02500,70.5625,113,61,0.48620
6498910,-0.02500,70.1875,113,61,0.52527
6498920,0.00000,69.9375,113,61,0.59731
6498930,0.02500,69.9375,113,61,0.62833
6498940,0.03000,70.0000,113,61,0.65201
6498950,-0.00500,70.0625,113,61,0.67033
6498960,-0.04500,70.2500,113,61,0.70256
6498970,-0.09500,70.3750,113,61,0.71453
6498980,-0.14000,70.4375,113,61,0.72332
6498990,-0.16000,70.4375,113,61,0.72894
6499000,-0.16500,70.2500,112,61,0.73138
6499010,-0.16000,70.1250,112,61,0.72894
6499020,-0.15500,69.8750,112,61,0.72454
6499030,-0.14500,69.6250,112,61,0.71795
6499040,-0.18000,69.0000,112,61,0.70110
6499050,-0.22500,68.6875,112,61,0.69060
6499060,-0.04000,68.3750,112,61,0.67912
6499070,0.52500,68.0625,112,61,0.66667
6499080,1.26500,67.3125,112,61,0.63932
6499090,1.40000,66.9375,112,61,0.62442
6499100,0.67000,66.5625,112,61,0.60904
6499110,-0.06500,66.1250,112,61,0.59292
6499120,-0.29500,65.3750,112,61,0.55946
6499130,-0.27500,65.0625,112,61,0.54212
6499140,-0.24500,64.6875,112,61,0.52674
6499150,-0.23000,64.3125,112,61,0.51233
6499160,-0.22000,63.5625,112,61,0.48083
6499170,-0.21000,63.1875,112,61,0.46569
6499180,-0.20000,62.8125,112,61,0.45153
6499190,-0.19000,62.4375,112,61,0.43810
6499200,-0.18500,61.6250,112,61,0.41392
6499210,-0.18000,61.3125,112,61,0.40317
6499220,-0.17000,60.9375,112,61,0.39365
6499230,-0.17000,60.6250,112,61,0.38510
6499240,-0.16000,60.0000,112,61,0.37338
6499250,-0.15500,59.8750,112,61,0.36825
6499260,-0.14500,60.0000,112,61,0.36361
6499270,-0.13500,60.7500,112,61,0.35946
6499280,-0.11500,65.9375,112,61,0.35189
6499290,-0.10500,71.1250,112,61,0.34823
6499300,-0.08500,77.8125,112,61,0.34481
6499310,-0.07000,85.1250,112,61,0.34164
6499320,-0.05000,97.8125,112,61,0.33626
6499330,-0.03500,102.4375,112,61,0.33358
6499340,-0.01500,106.0625,112,61,0.33162
6499350,0.00000,108.6875,112,61,0.33016
6499360,0.02000,111.1875,112,61,0.32503
6499370,0.04000,111.0625,112,61,0.32161
6499380,0.06000,110.3125,112,61,0.31770
6499390,0.08500,109.1250,112,61,0.31380
6499400,0.10500,105.9375,112,61,0.30598
6499410,0.10000,104.2500,112,61,0.30232
6499420,0.08000,102.5000,112,61,0.29841
6499430,0.03500,100.8125,112,61,0.29451
6499440,0.03500,100.8125,112,61,0.29451
6499450,-0.04500,96.0000,112,61,0.28645
6499460,-0.07500,94.4375,112,61,0.28303
6499470,-0.09000,92.9375,112,61,0.27937
6499480,-0.09500,89.8750,112,61,0.27082
6499490,-0.09500,88.3750,112,61,0.26667
6499500,-0.09500,86.8750,112,61,0.26252
6499510,-0.09500,85.3125,112,61,0.25861
6499520,-0.09000,81.8125,112,61,0.25275
6499530,-0.09000,79.9375,112,61,0.25177
6499540,-0.09500,77.9375,112,61,0.25324
6499550,-0.10000,76.0625,112,61,0.25763
6499560,-0.10000,72.8750,112,61,0.27766
6499570,-0.09500,71.6250,112,61,0.29524
6499580,-0.08500,70.5625,112,61,0.31819
6499590,-0.06500,69.6875,112,61,0.34603
6499600,-0.05500,68.5625,112,61,0.41368
6499610,-0.04500,68.2500,112,61,0.45055
6499620,-0.02500,68.0625,112,61,0.48767
6499630,0.00000,67.9375,112,61,0.52112
6499640,0.01000,68.0625,112,61,0.56899
6499650,-0.01000,68.1875,112,61,0.59243
6499660,-0.05500,68.3125,112,61,0.61392
6499670,-0.10000,68.5000,112,61,0.63248
6499680,-0.14500,68.7500,112,61,0.65934
6499690,-0.17500,68.8125,112,61,0.66740
6499700,-0.19000,68.8125,112,61,0.67253
6499710,-0.19000,68.7500,112,61,0.67473
6499720,-0.18000,68.4375,112,61,0.67179
6499730,-0.17000,68.1875,112,61,0.66691
6499740,-0.17000,67.8750,112,61,0.66032
6499750,-0.23000,67.6250,112,61,0.65250
6499760,-0.23000,66.9375,112,61,0.63248
6499770,0.04500,66.6250,112,61,0.62076
6499780,0.69500,66.2500,112,61,0.60830
6499790,1.34500,65.9375,112,61,0.59512
6499800,1.15000,65.2500,112,61,0.56654
6499810,0.31000,64.8750,112,61,0.55140
6499820,-0.24000,64.5000,112,61,0.53602
6499830,-0.35500,64.1250,112,61,0.52039
6499840,-0.35500,64.1250,112,61,0.52039
6499850,-0.30000,63.0625,112,61,0.47888
6499860,-0.29500,62.6875,112,61,0.46398
6499870,-0.28500,62.3125,112,61,0.44908
6499880,-0.28000,61.6250,112,61,0.42149
6499890,-0.27000,61.2500,112,61,0.40904
6499900,-0.26000,60.8750,112,61,0.39756
6499910,-0.25000,60.5625,112,61,0.38730
6499920,-0.24000,59.9375,112,61,0.36923
6499930,-0.22500,59.6250,112,61,0.36166
6499940,-0.22000,59.3125,112,61,0.35604
6499950,-0.21000,59.0000,112,61,0.35140
6499960,-0.19500,58.8125,112,61,0.34212
6499970,-0.18000,59.3750,112,61,0.33822
6499980,-0.16500,60.8125,112,61,0.33504
6499990,-0.15500,63.6875,112,61,0.33211
6500000,-0.14000,74.7500,112,61,0.32698
6500010,-0.12500,81.9375,112,61,0.32430
6500020,-0.10000,88.8750,112,61,0.32186
6500030,-0.07500,94.9375,112,61,0.31966
6500040,-0.05500,103.6875,112,61,0.31722
6500050,-0.03500,106.6875,112,61,0.31551
6500060,-0.01500,108.8125,112,61,0.31331
6500070,0.00000,110.0625,112,61,0.31111
6500080,0.02000,109.9375,112,61,0.30574
6500090,0.04000,108.9375,112,61,0.30305
6500100,0.06500,107.6875,112,61,0.30012
6500110,0.08000,106.1875,112,61,0.29695
6500120,0.07000,102.7500,112,61,0.28987
6500130,0.04000,101.0625,112,61,0.28620
6500140,-0.00500,99.3125,112,61,0.28327
6500150,-0.04500,97.6250,112,61,0.28107
6500160,-0.08000,94.3750,112,61,0.27546
6500170,-0.10000,92.8125,112,61,0.27228
6500180,-0.11500,91.3125,112,61,0.26911
6500190,-0.12000,89.8750,112,61,0.26593
6500200,-0.11500,87.0000,112,61,0.25885
6500210,-0.11500,85.5000,112,61,0.25519
6500220,-0.11500,83.9375,112,61,0.25201
6500230,-0.11500,83.9375,112,61,0.25201
6500240,-0.11500,78.6250,112,61,0.24884
6500250,-0.11500,76.6875,112,61,0.25128
6500260,-0.11500,74.8750,112,61,0.25690
6500270,-0.11500,73.2500,112,61,0.26667
6500280,-0.10500,70.7500,112,61,0.30208
6500290,-0.09000,69.8750,112,61,0.32772
6500300,-0.07000,69.1250,112,61,0.35800
6500310,-0.06000,68.5000,112,61,0.39219
6500320,-0.05000,67.7500,112,61,0.46618
